ensembl_gene_id,external_gene_name,ensembl_peptide_id,uniprotswissprot,chromosome_name,band
ENSG00000164031,DNAJB14,ENSP00000404381,Q8TBM8,4,q23
ENSG00000171509,RXFP1,ENSP00000423306,,4,q32.1
ENSG00000151612,ZNF827,ENSP00000499383,,4,q31.22
ENSG00000197410,DCHS2,ENSP00000349768,Q6V1P9,4,q31.3
ENSG00000168564,CDKN2AIP,ENSP00000427108,Q9NXV6,4,q35.1
ENSG00000179059,ZFP42,ENSP00000424662,Q96MM3,4,q35.2
ENSG00000151718,WWC2,ENSP00000384222,Q6AWC2,4,q35.1
ENSG00000164120,HPGD,ENSP00000296522,P15428,4,q34.1
ENSG00000168538,TRAPPC11,ENSP00000335371,Q7Z392,4,q35.1
ENSG00000151005,TKTL2,ENSP00000280605,Q9H0I9,4,q32.2
ENSG00000174145,NWD2,ENSP00000309501,Q9ULI1,4,p14
ENSG00000185149,NPY2R,ENSP00000332591,P49146,4,q32.1
ENSG00000170448,NFXL1,ENSP00000333113,Q6ZNB6,4,p12
ENSG00000163293,NIPAL1,ENSP00000295461,Q6NVV3,4,p12
ENSG00000226887,ERVMER34-1,ENSP00000460602,Q9H9K5,4,q12
ENSG00000128045,RASL11B,ENSP00000248706,Q9BPW5,4,q12
ENSG00000164113,ADAD1,ENSP00000390510,,4,q27
ENSG00000248329,APELA,ENSP00000484618,P0DMC3,4,q32.3
ENSG00000176979,TRIM60,ENSP00000497401,Q495X7,4,q32.3
ENSG00000187689,AMTN,ENSP00000341013,Q6UX39,4,q13.3
ENSG00000132464,ENAM,ENSP00000379383,Q9NRM1,4,q13.3
ENSG00000132467,UTP3,ENSP00000254803,Q9NQZ2,4,q13.3
ENSG00000018189,RUFY3,ENSP00000426165,,4,q13.3
ENSG00000231396,USP17L10,ENSP00000403760,C9JJH3,4,p16.1
ENSG00000233136,USP17L11,ENSP00000400880,C9JVI0,4,p16.1
ENSG00000227551,USP17L12,ENSP00000389443,C9JPN9,4,p16.1
ENSG00000232399,USP17L13,ENSP00000414392,C9JLJ4,4,p16.1
ENSG00000249104,USP17L17,ENSP00000422621,D6RBQ6,4,p16.1
ENSG00000250844,USP17L18,ENSP00000423503,D6R9N7,4,p16.1
ENSG00000250913,USP17L23,ENSP00000424077,D6RBM5,4,p16.1
ENSG00000227140,USP17L5,ENSP00000425955,A8MUK1,4,p16.1
ENSG00000235780,USP17L27,ENSP00000423211,Q0WX57,4,p16.1
ENSG00000231051,USP17L28,ENSP00000423777,Q0WX57,4,p16.1
ENSG00000231637,USP17L29,ENSP00000422969,Q0WX57,4,p16.1
ENSG00000228856,USP17L30,ENSP00000422887,Q0WX57,4,p16.1
ENSG00000250745,USP17L20,ENSP00000427264,D6RJB6,4,p16.1
ENSG00000249811,USP17L21,ENSP00000422216,D6R901,4,p16.1
ENSG00000248933,USP17L22,ENSP00000423115,D6RA61,4,p16.1
ENSG00000232264,USP17L24,ENSP00000425375,Q0WX57,4,p16.1
ENSG00000230430,USP17L25,ENSP00000422097,Q0WX57,4,p16.1
ENSG00000229579,USP17L26,ENSP00000427366,Q0WX57,4,p16.1
ENSG00000248920,USP17L19,ENSP00000425582,D6RCP7,4,p16.1
ENSG00000250298,GIMD1,ENSP00000491450,P0DJR0,4,q24
ENSG00000170917,NUDT6,ENSP00000420843,,4,q28.1
ENSG00000109471,IL2,ENSP00000226730,P60568,4,q27
ENSG00000138698,RAP1GDS1,ENSP00000425992,,4,q23
ENSG00000163626,COX18,ENSP00000295890,Q8N8Q8,4,q13.3
ENSG00000172399,MYOZ2,ENSP00000306997,Q9NPC6,4,q26
ENSG00000173542,MOB1B,ENSP00000427216,,4,q13.3
ENSG00000174792,ODAPH,ENSP00000421429,,4,q21.1
ENSG00000164104,HMGB2,ENSP00000296503,P26583,4,q34.1
ENSG00000164105,SAP30,ENSP00000296504,O75446,4,q34.1
ENSG00000164106,SCRG1,ENSP00000296506,O75711,4,q34.1
ENSG00000164107,HAND2,ENSP00000427084,,4,q34.1
ENSG00000118579,MED28,ENSP00000237380,Q9H204,4,p15.32
ENSG00000047662,FAM184B,ENSP00000265018,Q9ULE4,4,p15.31
ENSG00000163257,DCAF16,ENSP00000371682,Q9NXF7,4,p15.31
ENSG00000109805,NCAPG,ENSP00000251496,Q9BPX3,4,p15.31
ENSG00000151014,NOCT,ENSP00000280614,Q9UK39,4,q31.1
ENSG00000137463,MGARP,ENSP00000381928,Q8TDB4,4,q31.1
ENSG00000109390,NDUFC1,ENSP00000425882,O43677,4,q31.1
ENSG00000163950,SLBP,ENSP00000417686,Q14493,4,p16.3
ENSG00000168924,LETM1,ENSP00000305653,O95202,4,p16.3
ENSG00000004468,CD38,ENSP00000427277,P28907,4,p15.32
ENSG00000137440,FGFBP1,ENSP00000371770,Q14512,4,p15.32
ENSG00000137441,FGFBP2,ENSP00000259989,Q9BYJ0,4,p15.32
ENSG00000007062,PROM1,ENSP00000423860,,4,p15.32
ENSG00000169762,TAPT1,ENSP00000385347,Q6NXT6,4,p15.32
ENSG00000145375,AFG2A,ENSP00000502453,,4,q28.1
ENSG00000164056,SPRY1,ENSP00000421622,,4,q28.1
ENSG00000084092,NOA1,ENSP00000264230,Q8NC60,4,q12
ENSG00000047315,POLR2B,ENSP00000408638,,4,q12
ENSG00000163453,IGFBP7,ENSP00000295666,Q16270,4,q12
ENSG00000084093,REST,ENSP00000490969,,4,q12
ENSG00000164111,ANXA5,ENSP00000296511,P08758,4,q27
ENSG00000123737,EXOSC9,ENSP00000368984,Q06265,4,q27
ENSG00000145386,CCNA2,ENSP00000274026,P20248,4,q27
ENSG00000138686,BBS7,ENSP00000264499,Q8IWZ6,4,q27
ENSG00000138741,TRPC3,ENSP00000368966,Q13507,4,q27
ENSG00000118564,FBXL5,ENSP00000344866,Q9UKA1,4,p15.32
ENSG00000237765,FAM200B,ENSP00000501577,,4,p15.32
ENSG00000109743,BST1,ENSP00000265016,Q10588,4,p15.32
ENSG00000109193,SULT1E1,ENSP00000226444,P49888,4,q13.3
ENSG00000126545,CSN1S1,ENSP00000246891,P47710,4,q13.3
ENSG00000126549,STATH,ENSP00000370448,P02808,4,q13.3
ENSG00000126550,HTN1,ENSP00000424501,P15515,4,q13.3
ENSG00000187533,PRR27,ENSP00000426249,Q6MZM9,4,q13.3
ENSG00000205649,HTN3,ENSP00000432561,P15516,4,q13.3
ENSG00000132465,JCHAIN,ENSP00000254801,P01591,4,q13.3
ENSG00000186212,SOWAHB,ENSP00000334879,A6NEL2,4,q21.1
ENSG00000134962,KLB,ENSP00000257408,Q86Z14,4,p14
ENSG00000121897,LIAS,ENSP00000492540,,4,p14
ENSG00000109814,UGDH,ENSP00000319501,O60701,4,p14
ENSG00000163682,RPL9,ENSP00000494697,P32969,4,p14
ENSG00000145331,TRMT10A,ENSP00000378343,Q8TBZ6,4,q23
ENSG00000109339,MAPK10,ENSP00000493178,,4,q21.3
ENSG00000151834,GABRA2,ENSP00000421828,P47869,4,p12
ENSG00000177300,CLDN22,ENSP00000318113,Q8N7P3,4,q35.1
ENSG00000197057,DTHD1,ENSP00000350103,Q6ZMT9,4,p14
ENSG00000168743,NPNT,ENSP00000426951,,4,q24
ENSG00000053900,ANAPC4,ENSP00000318775,Q9UJX5,4,p15.2
ENSG00000163145,C1QTNF7,ENSP00000380812,,4,p15.32
ENSG00000164116,GUCY1A1,ENSP00000424361,Q02108,4,q32.1
ENSG00000061918,GUCY1B1,ENSP00000427226,,4,q32.1
ENSG00000196159,FAT4,ENSP00000501473,,4,q28.1
ENSG00000134851,TMEM165,ENSP00000425449,,4,q12
ENSG00000121211,MND1,ENSP00000477758,,4,q31.3
ENSG00000163633,C4orf36,ENSP00000295898,Q96KX1,4,q21.3
ENSG00000145332,KLHL8,ENSP00000273963,Q9P2G9,4,q22.1
ENSG00000170509,HSD17B13,ENSP00000305438,Q7Z5P4,4,q22.1
ENSG00000198189,HSD17B11,ENSP00000351035,Q8NBQ5,4,q22.1
ENSG00000151615,POU4F2,ENSP00000281321,Q12837,4,q31.22
ENSG00000223569,USP17L15,ENSP00000410621,C9J2P7,4,p16.1
ENSG00000198515,CNGA1,ENSP00000384264,P29973,4,p12
ENSG00000163291,PAQR3,ENSP00000426875,Q6TCH7,4,q21.21
ENSG00000164306,PRIMPOL,ENSP00000421913,,4,q35.1
ENSG00000151725,CENPU,ENSP00000281453,Q71F23,4,q35.1
ENSG00000168769,TET2,ENSP00000306705,Q6N021,4,q24
ENSG00000138684,IL21,ENSP00000497915,Q9HBE4,4,q27
ENSG00000181004,BBS12,ENSP00000438273,Q6ZW61,4,q27
ENSG00000185049,NELFA,ENSP00000445757,,4,p16.3
ENSG00000185818,NAT8L,ENSP00000413064,Q8N9F0,4,p16.3
ENSG00000109685,NSD2,ENSP00000423972,O96028,4,p16.3
ENSG00000138768,USO1,ENSP00000444850,O60763,4,q21.1
ENSG00000090316,MAEA,ENSP00000422215,,4,p16.3
ENSG00000163945,UVSSA,ENSP00000504268,,4,p16.3
ENSG00000235608,NKX1-1,ENSP00000407978,Q15270,4,p16.3
ENSG00000170801,HTRA3,ENSP00000303766,P83110,4,p16.1
ENSG00000138646,HERC5,ENSP00000264350,Q9UII4,4,q22.1
ENSG00000145337,PYURF,ENSP00000273968,Q96I23,4,q22.1
ENSG00000255072,PIGY,ENSP00000432688,Q3MUY2,4,q22.1
ENSG00000164125,GASK1B,ENSP00000465976,Q6UWH4,4,q32.1
ENSG00000137449,CPEB2,ENSP00000424084,,4,p15.32
ENSG00000234828,IQCM,ENSP00000490518,A0A1B0GVH7,4,q31.23
ENSG00000109180,OCIAD1,ENSP00000423381,,4,p11
ENSG00000138758,SEPTIN11,ENSP00000264893,Q9NVA2,4,q21.1
ENSG00000138738,PRDM5,ENSP00000264808,Q9NQX1,4,q27
ENSG00000189184,PCDH18,ENSP00000355082,Q9HCL0,4,q28.3
ENSG00000150627,WDR17,ENSP00000422763,Q8IZU2,4,q34.2
ENSG00000138757,G3BP2,ENSP00000504312,,4,q21.1
ENSG00000138795,LEF1,ENSP00000369284,Q9UJU2,4,q25
ENSG00000157869,RAB28,ENSP00000424899,,4,p15.33
ENSG00000256394,ASIC5,ENSP00000442477,Q9NY37,4,q32.1
ENSG00000151790,TDO2,ENSP00000423394,,4,q32.1
ENSG00000256043,CTSO,ENSP00000506416,,4,q32.1
ENSG00000170522,ELOVL6,ENSP00000304736,Q9H5J4,4,q25
ENSG00000138660,AP1AR,ENSP00000274000,Q63HQ0,4,q25
ENSG00000109736,MFSD10,ENSP00000426907,,4,p16.3
ENSG00000087269,NOP14,ENSP00000405068,P78316,4,p16.3
ENSG00000125388,GRK4,ENSP00000381129,P32298,4,p16.3
ENSG00000188981,MSANTD1,ENSP00000423547,,4,p16.3
ENSG00000173085,COQ2,ENSP00000426242,,4,q21.23
ENSG00000173083,HPSE,ENSP00000308107,Q9Y251,4,q21.23
ENSG00000163312,HELQ,ENSP00000424186,,4,q21.23
ENSG00000163319,MRPS18C,ENSP00000427169,,4,q21.23
ENSG00000163322,ABRAXAS1,ENSP00000369857,Q6UWZ7,4,q21.23
ENSG00000109511,ANXA10,ENSP00000352248,Q9UJ72,4,q32.3
ENSG00000137628,DDX60,ENSP00000506501,,4,q32.3
ENSG00000128052,KDR,ENSP00000263923,P35968,4,q12
ENSG00000163297,ANTXR2,ENSP00000385575,P58335,4,q21.21
ENSG00000163394,CCKAR,ENSP00000295589,P32238,4,p15.2
ENSG00000128039,SRD5A3,ENSP00000506601,,4,q12
ENSG00000153012,LGI2,ENSP00000371548,Q8N0V4,4,p15.2
ENSG00000038210,PI4K2B,ENSP00000423373,,4,p15.2
ENSG00000109618,SEPSECS,ENSP00000371535,Q9HD40,4,p15.2
ENSG00000153132,CLGN,ENSP00000326699,O14967,4,q31.1
ENSG00000205301,MGAT4D,ENSP00000421185,A6NG13,4,q31.1
ENSG00000179387,ELMOD2,ENSP00000476419,,4,q31.1
ENSG00000109424,UCP1,ENSP00000262999,P25874,4,q31.1
ENSG00000121895,TMEM156,ENSP00000371364,Q8N614,4,p14
ENSG00000138794,CASP6,ENSP00000285333,P55212,4,q25
ENSG00000123739,PLA2G12A,ENSP00000243501,Q9BZM1,4,q25
ENSG00000109534,GAR1,ENSP00000378127,Q9NY12,4,q25
ENSG00000180245,RRH,ENSP00000314992,O14718,4,q25
ENSG00000183423,LRIT3,ENSP00000469759,Q3SXY7,4,q25
ENSG00000138813,C4orf17,ENSP00000427663,,4,q23
ENSG00000138823,MTTP,ENSP00000400821,P55157,4,q23
ENSG00000170365,SMAD1,ENSP00000424959,,4,q31.21
ENSG00000237136,C4orf51,ENSP00000391404,C9J302,4,q31.21
ENSG00000151611,MMAA,ENSP00000497680,Q8IVH4,4,q31.21
ENSG00000145242,EPHA5,ENSP00000273854,P54756,4,q13.2
ENSG00000137460,FHDC1,ENSP00000427567,Q9C0D6,4,q31.3
ENSG00000129187,DCTD,ENSP00000425462,,4,q35.1
ENSG00000137473,TTC29,ENSP00000423505,,4,q31.22
ENSG00000138756,BMP2K,ENSP00000373662,,4,q21.21
ENSG00000153130,SCOC,ENSP00000377755,Q9UIL1,4,q31.1
ENSG00000109771,LRP2BP,ENSP00000332681,Q9P2M1,4,q35.1
ENSG00000205208,C4orf46,ENSP00000368503,Q504U0,4,q32.1
ENSG00000171503,ETFDH,ENSP00000508122,,4,q32.1
ENSG00000171497,PPID,ENSP00000303754,Q08752,4,q32.1
ENSG00000029559,IBSP,ENSP00000226284,P21815,4,q22.1
ENSG00000118762,PKD2,ENSP00000237596,Q13563,4,q22.1
ENSG00000118777,ABCG2,ENSP00000498246,Q9UNQ0,4,q22.1
ENSG00000196526,AFAP1,ENSP00000353402,Q8N556,4,p16.1
ENSG00000138772,ANXA3,ENSP00000423068,,4,q21.21
ENSG00000138759,FRAS1,ENSP00000423809,Q86XX4,4,q21.21
ENSG00000152591,DSPP,ENSP00000498766,Q9NZW4,4,q22.1
ENSG00000155016,CYP2U1,ENSP00000333212,Q7Z449,4,q25
ENSG00000138821,SLC39A8,ENSP00000394548,,4,q24
ENSG00000109323,MANBA,ENSP00000495247,O00462,4,q24
ENSG00000109332,UBE2D3,ENSP00000396901,P61077,4,q24
ENSG00000145391,SETD7,ENSP00000427300,,4,q31.1
ENSG00000085871,MGST2,ENSP00000482639,Q99735,4,q31.1
ENSG00000164022,AIMP1,ENSP00000423681,,4,q24
ENSG00000157426,AASDH,ENSP00000409656,Q4L235,4,q12
ENSG00000128059,PPAT,ENSP00000264220,Q06203,4,q12
ENSG00000081041,CXCL2,ENSP00000427279,P19875,4,q13.3
ENSG00000182585,EPGN,ENSP00000411898,Q6UW88,4,q13.3
ENSG00000138796,HADH,ENSP00000425952,,4,q25
ENSG00000138755,CXCL9,ENSP00000354901,Q07325,4,q21.1
ENSG00000169245,CXCL10,ENSP00000305651,P02778,4,q21.1
ENSG00000169248,CXCL11,ENSP00000306884,O14625,4,q21.1
ENSG00000189157,FAM47E,ENSP00000422262,Q6ZV65,4,q21.1
ENSG00000272414,FAM47E-STBD1,ENSP00000422067,,4,q21.1
ENSG00000118804,STBD1,ENSP00000237642,O95210,4,q21.1
ENSG00000151806,GUF1,ENSP00000281543,Q8N442,4,p12
ENSG00000163281,GNPDA2,ENSP00000477137,,4,p12
ENSG00000180801,ARSJ,ENSP00000320219,Q5FYB0,4,q26
ENSG00000125089,SH3TC1,ENSP00000426035,,4,p16.1
ENSG00000152592,DMP1,ENSP00000340935,Q13316,4,q22.1
ENSG00000118785,SPP1,ENSP00000237623,P10451,4,q22.1
ENSG00000109501,WFS1,ENSP00000423337,O76024,4,p16.1
ENSG00000172493,AFF1,ENSP00000378578,P51825,4,q21.3
ENSG00000196344,ADH7,ENSP00000209665,P40394,4,q23
ENSG00000177752,YIPF7,ENSP00000507774,,4,p12
ENSG00000056291,NPFFR2,ENSP00000307822,Q9Y5X5,4,q13.3
ENSG00000197386,HTT,ENSP00000506169,,4,p16.3
ENSG00000109790,KLHL5,ENSP00000261425,Q96PQ7,4,p14
ENSG00000163743,RCHY1,ENSP00000321239,Q96PM5,4,q21.1
ENSG00000248713,C4orf54,ENSP00000427555,D6RIA3,4,q23
ENSG00000197888,UGT2B17,ENSP00000320401,O75795,4,q13.2
ENSG00000196620,UGT2B15,ENSP00000341045,P54855,4,q13.2
ENSG00000013810,TACC3,ENSP00000415914,,4,p16.3
ENSG00000156234,CXCL13,ENSP00000286758,O43927,4,q21.1
ENSG00000179046,TRIML2,ENSP00000422581,Q8N7C3,4,q35.2
ENSG00000150471,ADGRL3,ENSP00000423388,Q9HAR2,4,q13.1
ENSG00000164023,SGMS2,ENSP00000378176,Q8NHU3,4,q25
ENSG00000138688,BLTP1,ENSP00000505357,,4,q27
ENSG00000163982,OTOP1,ENSP00000296358,Q7RTM1,4,p16.3
ENSG00000132406,TMEM128,ENSP00000254742,Q5BJH2,4,p16.3
ENSG00000168826,ZBTB49,ENSP00000422321,,4,p16.3
ENSG00000168818,STX18,ENSP00000426648,,4,p16.2
ENSG00000168824,NSG1,ENSP00000388823,P42857,4,p16.3
ENSG00000157404,KIT,ENSP00000509156,,4,q12
ENSG00000013288,MAN2B2,ENSP00000423129,,4,p16.1
ENSG00000163993,S100P,ENSP00000296370,P25815,4,p16.1
ENSG00000178988,MRFAP1L1,ENSP00000318154,Q96HT8,4,p16.1
ENSG00000186222,BLOC1S4,ENSP00000318128,Q9NUP1,4,p16.1
ENSG00000170871,KIAA0232,ENSP00000426815,,4,p16.1
ENSG00000243449,NICOL1,ENSP00000386807,Q5BLP8,4,p16.3
ENSG00000137601,NEK1,ENSP00000424757,Q96PY6,4,q33
ENSG00000056050,HPF1,ENSP00000406598,Q9NWY4,4,q33
ENSG00000181381,DDX60L,ENSP00000507872,Q5H9U9,4,q32.3
ENSG00000271271,UGT2A2,ENSP00000475028,P0DTE5,4,q13.3
ENSG00000163749,CCDC158,ENSP00000373566,Q5M9N0,4,q21.1
ENSG00000180346,TIGD2,ENSP00000486687,Q4W5G0,4,q22.1
ENSG00000168214,RBPJ,ENSP00000424789,,4,p15.2
ENSG00000164096,C4orf3,ENSP00000485697,Q8WVX3,4,q26
ENSG00000145384,FABP2,ENSP00000274024,P12104,4,q26
ENSG00000145390,USP53,ENSP00000274030,,4,q26
ENSG00000035928,RFC1,ENSP00000261424,P35251,4,p14
ENSG00000188517,COL25A1,ENSP00000495847,,4,q25
ENSG00000138670,RASGEF1B,ENSP00000425393,Q0VAM2,4,q21.22
ENSG00000047365,ARAP2,ENSP00000302895,Q8WZ64,4,p14
ENSG00000178522,AMBN,ENSP00000313809,Q9NP70,4,q13.3
ENSG00000132463,GRSF1,ENSP00000254799,Q12849,4,q13.3
ENSG00000109684,CLNK,ENSP00000226951,Q7Z7G1,4,p16.1
ENSG00000132466,ANKRD17,ENSP00000351416,O75179,4,q13.3
ENSG00000196782,MAML3,ENSP00000421180,Q96JK9,4,q31.1
ENSG00000168228,ZCCHC4,ENSP00000303468,Q9H5U6,4,p15.2
ENSG00000138785,INTS12,ENSP00000378221,Q96CB8,4,q24
ENSG00000138642,HERC6,ENSP00000369617,Q8IVU3,4,q22.1
ENSG00000145293,ENOPH1,ENSP00000273920,Q9UHY7,4,q21.22
ENSG00000179010,MRFAP1,ENSP00000318352,Q9Y605,4,p16.1
ENSG00000249948,GBA3,ENSP00000427458,,4,p15.2
ENSG00000138778,CENPE,ENSP00000369365,Q02224,4,q24
ENSG00000145220,LYAR,ENSP00000345917,Q9NX58,4,p16.3
ENSG00000187821,HELT,ENSP00000426033,A6NFD8,4,q35.1
ENSG00000152595,MEPE,ENSP00000416984,Q9NQ76,4,q22.1
ENSG00000150625,GPM6A,ENSP00000280187,P51674,4,q34.2
ENSG00000164093,PITX2,ENSP00000495061,Q99697,4,q25
ENSG00000164167,LSM6,ENSP00000427036,P62312,4,q31.22
ENSG00000120519,SLC10A7,ENSP00000411297,Q0GE19,4,q31.22
ENSG00000109272,PF4V1,ENSP00000226524,P10720,4,q13.3
ENSG00000163739,CXCL1,ENSP00000379110,P09341,4,q13.3
ENSG00000163737,PF4,ENSP00000296029,P02776,4,q13.3
ENSG00000163735,CXCL5,ENSP00000296027,P42830,4,q13.3
ENSG00000163734,CXCL3,ENSP00000296026,P19876,4,q13.3
ENSG00000250673,REELD1,ENSP00000490412,A0A1B0GV85,4,q31.22
ENSG00000138767,CNOT6L,ENSP00000424896,Q96LI5,4,q21.1
ENSG00000109758,HGFAC,ENSP00000372224,Q04756,4,p16.3
ENSG00000175920,DOK7,ENSP00000344432,Q18PE1,4,p16.3
ENSG00000163956,LRPAP1,ENSP00000497444,P30533,4,p16.3
ENSG00000159788,RGS12,ENSP00000338509,O14924,4,p16.3
ENSG00000109381,ELF2,ENSP00000377782,Q15723,4,q31.1
ENSG00000135222,CSN2,ENSP00000341030,P05814,4,q13.3
ENSG00000109205,ODAM,ENSP00000507531,A1E959,4,q13.3
ENSG00000181617,FDCSP,ENSP00000318437,Q8NFU4,4,q13.3
ENSG00000164323,CFAP97,ENSP00000409964,Q9P2B7,4,q35.1
ENSG00000109762,SNX25,ENSP00000483653,Q9H3E2,4,q35.1
ENSG00000145476,CYP4V2,ENSP00000368079,Q6ZWL3,4,q35.1
ENSG00000186146,DEFB131A,ENSP00000335538,P59861,4,p16.1
ENSG00000250317,SMIM20,ENSP00000427407,Q8N5G0,4,p15.2
ENSG00000174137,FAM53A,ENSP00000423987,,4,p16.3
ENSG00000145416,MARCHF1,ENSP00000427223,Q8TCQ1,4,q32.3
ENSG00000178403,NEUROG2,ENSP00000317333,Q9H2A3,4,q25
ENSG00000138658,ZGRF1,ENSP00000390505,Q86YA3,4,q25
ENSG00000174720,LARP7,ENSP00000426709,,4,q25
ENSG00000178177,LCORL,ENSP00000490600,,4,p15.31
ENSG00000109610,SOD3,ENSP00000472134,,4,p15.2
ENSG00000181982,CCDC149,ENSP00000488929,,4,p15.2
ENSG00000138760,SCARB2,ENSP00000264896,Q14108,4,q21.1
ENSG00000205403,CFI,ENSP00000378130,P05156,4,q25
ENSG00000273238,TMEM271,ENSP00000493161,A0A286YF58,4,p16.3
ENSG00000133256,PDE6B,ENSP00000420295,P35913,4,p16.3
ENSG00000169020,ATP5ME,ENSP00000306003,P56385,4,p16.3
ENSG00000169026,SLC49A3,ENSP00000320234,Q6UXD7,4,p16.3
ENSG00000168993,CPLX1,ENSP00000305613,O14810,4,p16.3
ENSG00000215375,MYL5,ENSP00000427153,Q02045,4,p16.3
ENSG00000169435,RASSF6,ENSP00000303877,Q6ZTQ3,4,q13.3
ENSG00000169429,CXCL8,ENSP00000512424,,4,q13.3
ENSG00000072840,EVC,ENSP00000264956,P57679,4,p16.2
ENSG00000174123,TLR10,ENSP00000308925,Q9BXR5,4,p14
ENSG00000174130,TLR6,ENSP00000424718,Q9Y2C9,4,p14
ENSG00000197712,FAM114A1,ENSP00000422965,,4,p14
ENSG00000168310,IRF2,ENSP00000512918,P14316,4,q35.1
ENSG00000181541,MAB21L2,ENSP00000324701,Q9Y586,4,q31.3
ENSG00000198589,LRBA,ENSP00000498582,,4,q31.3
ENSG00000145335,SNCA,ENSP00000501102,,4,q22.1
ENSG00000138722,MMRN1,ENSP00000378431,Q13201,4,q22.1
ENSG00000163738,MTHFD2L,ENSP00000409391,,4,q13.3
ENSG00000124882,EREG,ENSP00000244869,O14944,4,q13.3
ENSG00000109321,AREG,ENSP00000379097,P15514,4,q13.3
ENSG00000052802,MSMO1,ENSP00000425241,,4,q32.3
ENSG00000109472,CPE,ENSP00000424830,,4,q32.3
ENSG00000073331,ALPK1,ENSP00000426044,Q96QP1,4,q25
ENSG00000109189,USP46,ENSP00000407818,P62068,4,q12
ENSG00000170088,TMEM192,ENSP00000305069,Q8IY95,4,q32.3
ENSG00000083857,FAT1,ENSP00000406229,Q14517,4,q35.2
ENSG00000249581,CLRN2,ENSP00000424711,A0PK11,4,p15.32
ENSG00000002549,LAP3,ENSP00000226299,P28838,4,p15.32
ENSG00000130997,POLN,ENSP00000372316,Q7Z5Q5,4,p16.3
ENSG00000123933,MXD4,ENSP00000337889,Q14582,4,p16.3
ENSG00000159733,ZFYVE28,ENSP00000427654,,4,p16.3
ENSG00000152208,GRID2,ENSP00000282020,O43424,4,q22.1
ENSG00000172238,ATOH1,ENSP00000302216,Q92858,4,q22.2
ENSG00000163104,SMARCAD1,ENSP00000351947,Q9H4L7,4,q22.3
ENSG00000163106,HPGDS,ENSP00000295256,O60760,4,q22.3
ENSG00000109132,PHOX2B,ENSP00000226382,Q99453,4,p13
ENSG00000182308,DCAF4L1,ENSP00000327796,Q3SXM0,4,p13
ENSG00000014824,SLC30A9,ENSP00000423529,,4,p13
ENSG00000188848,BEND4,ENSP00000421169,Q6ZU67,4,p13
ENSG00000178343,SHISA3,ENSP00000326445,A0PJX4,4,p13
ENSG00000215203,GRXCR1,ENSP00000382670,A8MXD5,4,p13
ENSG00000184305,CCSER1,ENSP00000425040,Q9C0I3,4,q22.1
ENSG00000138798,EGF,ENSP00000265171,P01133,4,q25
ENSG00000138792,ENPEP,ENSP00000265162,Q07075,4,q25
ENSG00000250374,TRIM75,ENSP00000491320,A6NK02,4,q32.3
ENSG00000178950,GAK,ENSP00000424553,,4,p16.3
ENSG00000127419,TMEM175,ENSP00000424746,,4,p16.3
ENSG00000145214,DGKQ,ENSP00000273814,P52824,4,p16.3
ENSG00000145217,SLC26A1,ENSP00000381532,Q9H2B4,4,p16.3
ENSG00000127415,IDUA,ENSP00000247933,P35475,4,p16.3
ENSG00000127418,FGFRL1,ENSP00000381498,Q8N441,4,p16.3
ENSG00000125386,FAM193A,ENSP00000490564,,4,p16.3
ENSG00000168884,TNIP2,ENSP00000427613,Q8NFZ5,4,p16.3
ENSG00000087274,ADD1,ENSP00000508142,,4,p16.3
ENSG00000184160,ADRA2C,ENSP00000426268,,4,p16.3
ENSG00000164112,SMIM43,ENSP00000495936,Q4W5P6,4,q27
ENSG00000109320,NFKB1,ENSP00000426147,,4,q24
ENSG00000156136,DCK,ENSP00000422971,,4,q13.3
ENSG00000145321,GC,ENSP00000421725,P02774,4,q13.3
ENSG00000168772,CXXC4,ENSP00000378248,,4,q24
ENSG00000186352,ANKRD37,ENSP00000421529,,4,q35.1
ENSG00000109775,UFSP2,ENSP00000264689,Q9NUQ7,4,q35.1
ENSG00000205129,CFAP96,ENSP00000422279,,4,q35.1
ENSG00000168491,CCDC110,ENSP00000377172,Q8TBZ0,4,q35.1
ENSG00000169851,PCDH7,ENSP00000484874,,4,p15.1
ENSG00000164342,TLR3,ENSP00000513674,,4,q35.1
ENSG00000169299,PGM2,ENSP00000485904,,4,p14
ENSG00000250254,PTTG2,ENSP00000424261,Q9NZH5,4,p14
ENSG00000135605,TEC,ENSP00000370912,P42680,4,p11
ENSG00000109689,STIM2,ENSP00000419536,,4,p15.2
ENSG00000065882,TBC1D1,ENSP00000261439,Q86TI0,4,p14
ENSG00000138750,NUP54,ENSP00000512003,,4,q21.1
ENSG00000109184,DCUN1D4,ENSP00000425644,,4,q12
ENSG00000188993,LRRC66,ENSP00000508002,Q68CR7,4,q12
ENSG00000163069,SGCB,ENSP00000370839,Q16585,4,q12
ENSG00000163071,SPATA18,ENSP00000295213,Q8TC71,4,q12
ENSG00000179299,NSUN7,ENSP00000319127,Q8NE18,4,p14
ENSG00000154277,UCHL1,ENSP00000426634,,4,p13
ENSG00000071127,WDR1,ENSP00000514592,,4,p16.1
ENSG00000170846,MRFAP1L2,ENSP00000495193,B2RBV5,4,p16.1
ENSG00000185619,PCGF3,ENSP00000416279,,4,p16.3
ENSG00000171209,CSN3,ENSP00000508633,P07498,4,q13.3
ENSG00000229924,FAM90A26,ENSP00000421131,D6RGX4,4,p16.1
