ensembl_gene_id,external_gene_name,ensembl_peptide_id,uniprotswissprot,chromosome_name,band
ENSG00000165762,OR4K2,ENSP00000493007,Q8NGD2,14,q11.2
ENSG00000165379,LRFN5,ENSP00000298119,Q96NI6,14,q21.1
ENSG00000176299,OR4M1,ENSP00000492985,Q8NGD0,14,q11.2
ENSG00000169484,OR4K14,ENSP00000493106,Q8NGD5,14,q11.2
ENSG00000255804,OR6J1,ENSP00000437629,Q8NGC5,14,q11.2
ENSG00000176253,OR4K13,ENSP00000493405,Q8NH42,14,q11.2
ENSG00000155249,OR4K1,ENSP00000493193,Q8NGD4,14,q11.2
ENSG00000169208,OR10G3,ENSP00000493245,Q8NGC4,14,q11.2
ENSG00000174373,RALGAPA1,ENSP00000450574,,14,q13.2
ENSG00000012983,MAP4K5,ENSP00000507200,,14,q22.1
ENSG00000197102,DYNC1H1,ENSP00000506351,,14,q32.31
ENSG00000100813,ACIN1,ENSP00000451138,,14,q11.2
ENSG00000125954,CHURC1-FNTB,ENSP00000449668,,14,q23.3
ENSG00000139998,RAB15,ENSP00000267512,P59190,14,q23.3
ENSG00000257365,FNTB,ENSP00000246166,P49356,14,q23.3
ENSG00000172590,MRPL52,ENSP00000347277,Q86TS9,14,q11.2
ENSG00000196553,CCDC196,ENSP00000493119,,14,q23.3
ENSG00000177108,ZDHHC22,ENSP00000318222,Q8N966,14,q24.3
ENSG00000100577,GSTZ1,ENSP00000354959,O43708,14,q24.3
ENSG00000100580,TMED8,ENSP00000216468,Q6PL24,14,q24.3
ENSG00000183828,NUDT14,ENSP00000376349,O95848,14,q32.33
ENSG00000165807,PPP1R36,ENSP00000451900,,14,q23.3
ENSG00000126822,PLEKHG3,ENSP00000450501,,14,q23.3
ENSG00000070182,SPTB,ENSP00000495909,P11277,14,q23.3
ENSG00000009830,POMT2,ENSP00000506889,,14,q24.3
ENSG00000184394,OR4N5,ENSP00000493307,Q8IXE1,14,q11.2
ENSG00000221977,OR4E2,ENSP00000493386,,14,q11.2
ENSG00000184887,BTBD6,ENSP00000376337,Q96KE9,14,q32.33
ENSG00000176198,OR11H4,ENSP00000493183,,14,q11.2
ENSG00000100473,COCH,ENSP00000216361,,14,q12
ENSG00000196792,STRN3,ENSP00000347909,Q13033,14,q12
ENSG00000185070,FLRT2,ENSP00000332879,O43155,14,q31.3
ENSG00000090060,PAPOLA,ENSP00000216277,P51003,14,q32.2
ENSG00000258289,CHURC1,ENSP00000475473,Q8WUH1,14,q23.3
ENSG00000092208,GEMIN2,ENSP00000308533,O14893,14,q21.1
ENSG00000205683,DPF3,ENSP00000450518,Q92784,14,q24.2
ENSG00000196832,OR11G2,ENSP00000493427,,14,q11.2
ENSG00000100836,PABPN1,ENSP00000216727,Q86U42,14,q11.2
ENSG00000100445,SDR39U1,ENSP00000382327,Q9NRG7,14,q12
ENSG00000165553,NGB,ENSP00000298352,Q9NPG2,14,q24.3
ENSG00000169397,RNASE3,ENSP00000302324,P12724,14,q11.2
ENSG00000211780,TRAV6,ENSP00000438290,A0A075B6T7,14,q11.2
ENSG00000211781,TRAV7,ENSP00000443297,A0A075B6U4,14,q11.2
ENSG00000211782,TRAV8-1,ENSP00000443059,A0A0A6YYK1,14,q11.2
ENSG00000211783,TRAV9-1,ENSP00000438446,A0A075B6T8,14,q11.2
ENSG00000211784,TRAV10,ENSP00000440313,A0A0B4J240,14,q11.2
ENSG00000211785,TRAV12-1,ENSP00000445405,A0A0B4J245,14,q11.2
ENSG00000211786,TRAV8-2,ENSP00000439323,A0A0B4J237,14,q11.2
ENSG00000211787,TRAV8-3,ENSP00000440087,A0A0A6YYJ7,14,q11.2
ENSG00000211788,TRAV13-1,ENSP00000441696,A0A0B4J241,14,q11.2
ENSG00000211789,TRAV12-2,ENSP00000437362,A0A075B6T6,14,q11.2
ENSG00000211790,TRAV8-4,ENSP00000445942,P01737,14,q11.2
ENSG00000211791,TRAV13-2,ENSP00000438480,A0A0B4J235,14,q11.2
ENSG00000211792,TRAV14DV4,ENSP00000446015,A0A0A6YYC5,14,q11.2
ENSG00000211793,TRAV9-2,ENSP00000452011,A0A087WT02,14,q11.2
ENSG00000211794,TRAV12-3,ENSP00000451822,A0A0B4J271,14,q11.2
ENSG00000211795,TRAV8-6,ENSP00000450505,A0A0B4J262,14,q11.2
ENSG00000211796,TRAV16,ENSP00000451359,A0A0A6YYK6,14,q11.2
ENSG00000211797,TRAV17,ENSP00000452087,A0A0B4J275,14,q11.2
ENSG00000211798,TRAV18,ENSP00000451574,A0A075B6X5,14,q11.2
ENSG00000211799,TRAV19,ENSP00000452148,A0A0A6YYK7,14,q11.2
ENSG00000211800,TRAV20,ENSP00000452067,A0A0B4J274,14,q11.2
ENSG00000211801,TRAV21,ENSP00000452526,A0A0B4J279,14,q11.2
ENSG00000211802,TRAV22,ENSP00000452420,A0A0B4J277,14,q11.2
ENSG00000211803,TRAV23DV6,ENSP00000451203,A0A075B6W5,14,q11.2
ENSG00000211804,TRDV1,ENSP00000452111,A0A1B0GX56,14,q11.2
ENSG00000211805,TRAV24,ENSP00000451837,A0A0B4J272,14,q11.2
ENSG00000211806,TRAV25,ENSP00000452100,A0A0B4J276,14,q11.2
ENSG00000211807,TRAV26-1,ENSP00000452431,A0A087WT03,14,q11.2
ENSG00000211808,TRAV8-7,ENSP00000450448,,14,q11.2
ENSG00000211809,TRAV27,ENSP00000451735,A0A087WT01,14,q11.2
ENSG00000211810,TRAV29DV5,ENSP00000452209,P04437,14,q11.2
ENSG00000259092,TRAV30,ENSP00000451308,A0A087WSZ9,14,q11.2
ENSG00000211812,TRAV26-2,ENSP00000450970,A0A0B4J265,14,q11.2
ENSG00000211813,TRAV34,ENSP00000452002,A0A0B4J273,14,q11.2
ENSG00000211815,TRAV36DV7,ENSP00000450804,A0A075B6V5,14,q11.2
ENSG00000211816,TRAV38-1,ENSP00000450950,A0A0B4J264,14,q11.2
ENSG00000211817,TRAV38-2DV8,ENSP00000452332,A0JD32,14,q11.2
ENSG00000211818,TRAV39,ENSP00000450865,A0A0B4J263,14,q11.2
ENSG00000211819,TRAV40,ENSP00000452585,A0A0B4J280,14,q11.2
ENSG00000211820,TRAV41,ENSP00000451177,A0A0B4J266,14,q11.2
ENSG00000211896,IGHG1,ENSP00000374990,P01857,14,q32.33
ENSG00000211897,IGHG3,ENSP00000492969,,14,q32.33
ENSG00000211898,IGHD,ENSP00000374998,,14,q32.33
ENSG00000211899,IGHM,ENSP00000490253,P01871,14,q32.33
ENSG00000211900,IGHJ6,ENSP00000419223,,14,q32.33
ENSG00000242472,IGHJ5,ENSP00000418164,,14,q32.33
ENSG00000240041,IGHJ4,ENSP00000419074,,14,q32.33
ENSG00000242887,IGHJ3,ENSP00000420517,,14,q32.33
ENSG00000211904,IGHJ2,ENSP00000419748,,14,q32.33
ENSG00000211905,IGHJ1,ENSP00000418050,A0A0C4DH62,14,q32.33
ENSG00000236597,IGHD7-27,ENSP00000418639,,14,q32.33
ENSG00000211907,IGHD1-26,ENSP00000420733,,14,q32.33
ENSG00000225825,IGHD6-25,ENSP00000417751,,14,q32.33
ENSG00000211909,IGHD5-24,ENSP00000419139,,14,q32.33
ENSG00000227196,IGHD4-23,ENSP00000430248,,14,q32.33
ENSG00000211911,IGHD3-22,ENSP00000429952,,14,q32.33
ENSG00000211912,IGHD2-21,ENSP00000429324,,14,q32.33
ENSG00000237020,IGHD1-20,ENSP00000420556,,14,q32.33
ENSG00000211914,IGHD6-19,ENSP00000418010,,14,q32.33
ENSG00000211915,IGHD5-18,ENSP00000417555,,14,q32.33
ENSG00000227800,IGHD4-17,ENSP00000431089,,14,q32.33
ENSG00000211917,IGHD3-16,ENSP00000428366,,14,q32.33
ENSG00000211918,IGHD2-15,ENSP00000427969,,14,q32.33
ENSG00000227108,IGHD1-14,ENSP00000418765,,14,q32.33
ENSG00000211920,IGHD6-13,ENSP00000419564,,14,q32.33
ENSG00000211921,IGHD5-12,ENSP00000419283,,14,q32.33
ENSG00000232543,IGHD4-11,ENSP00000430034,,14,q32.33
ENSG00000211925,IGHD2-8,ENSP00000428616,,14,q32.33
ENSG00000237197,IGHD1-7,ENSP00000420794,,14,q32.33
ENSG00000228131,IGHD6-6,ENSP00000418151,,14,q32.33
ENSG00000211928,IGHD5-5,ENSP00000417892,,14,q32.33
ENSG00000233655,IGHD4-4,ENSP00000428393,,14,q32.33
ENSG00000211930,IGHD3-3,ENSP00000420442,,14,q32.33
ENSG00000211931,IGHD2-2,ENSP00000430788,,14,q32.33
ENSG00000236170,IGHD1-1,ENSP00000418625,P0DOY5,14,q32.33
ENSG00000211933,IGHV6-1,ENSP00000375002,A0A0B4J1U7,14,q32.33
ENSG00000211934,IGHV1-2,ENSP00000375003,P23083,14,q32.33
ENSG00000211935,IGHV1-3,ENSP00000375004,A0A0C4DH29,14,q32.33
ENSG00000276775,IGHV4-4,ENSP00000410711,A0A075B6R2,14,q32.33
ENSG00000282122,IGHV7-4-1,ENSP00000487727,A0A0J9YVY3,14,q32.33
ENSG00000211937,IGHV2-5,ENSP00000375006,P01817,14,q32.33
ENSG00000211938,IGHV3-7,ENSP00000375007,P01780,14,q32.33
ENSG00000211970,IGHV4-61,ENSP00000375039,A0A0C4DH41,14,q32.33
ENSG00000223648,IGHV3-64,ENSP00000401707,A0A075B6Q5,14,q32.33
ENSG00000211972,IGHV3-66,ENSP00000375041,A0A0C4DH42,14,q32.33
ENSG00000211973,IGHV1-69,ENSP00000375042,P01742,14,q32.33
ENSG00000211974,IGHV2-70D,ENSP00000375043,A0A0C4DH43,14,q32.33
ENSG00000281990,IGHV1-69-2,ENSP00000487714,A0A0G2JMI3,14,q32.33
ENSG00000280411,IGHV1-69D,ENSP00000485152,A0A0B4J2H0,14,q32.33
ENSG00000274576,IGHV2-70,ENSP00000485200,P01814,14,q32.33
ENSG00000225698,IGHV3-72,ENSP00000416201,A0A0B4J1Y9,14,q32.33
ENSG00000211976,IGHV3-73,ENSP00000375045,A0A0B4J1V6,14,q32.33
ENSG00000224650,IGHV3-74,ENSP00000394447,A0A0B4J1X5,14,q32.33
ENSG00000211979,IGHV7-81,ENSP00000375048,A0A0B4J1V7,14,q32.33
ENSG00000119608,PROX2,ENSP00000501015,Q3B8N5,14,q24.3
ENSG00000197555,SIPA1L1,ENSP00000452080,,14,q24.2
ENSG00000126804,ZBTB1,ENSP00000451584,,14,q23.3
ENSG00000100505,TRIM9,ENSP00000298355,Q9C026,14,q22.1
ENSG00000100644,HIF1A,ENSP00000338018,Q16665,14,q23.2
ENSG00000023608,SNAPC1,ENSP00000216294,Q16533,14,q23.2
ENSG00000100918,REC8,ENSP00000482546,O95072,14,q12
ENSG00000100884,CPNE6,ENSP00000440077,O95741,14,q11.2
ENSG00000176473,WDR25,ENSP00000450661,Q64LD2,14,q32.2
ENSG00000100628,ASB2,ENSP00000320675,Q96Q27,14,q32.12
ENSG00000175699,CCDC197,ENSP00000491594,,14,q32.12
ENSG00000089723,OTUB2,ENSP00000203664,Q96DC9,14,q32.12
ENSG00000165948,IFI27L1,ENSP00000451851,Q96BM0,14,q32.12
ENSG00000119632,IFI27L2,ENSP00000238609,Q9H2X8,14,q32.12
ENSG00000119698,PPP4R4,ENSP00000452121,,14,q32.12
ENSG00000126803,HSPA2,ENSP00000378199,P54652,14,q23.3
ENSG00000136352,NKX2-1,ENSP00000429607,P43699,14,q13.3
ENSG00000165588,OTX2,ENSP00000343819,P32243,14,q22.3
ENSG00000183484,GPR132,ENSP00000328818,Q9UNW8,14,q32.33
ENSG00000184916,JAG2,ENSP00000328566,Q9Y219,14,q32.33
ENSG00000179364,PACS2,ENSP00000393524,Q86VP3,14,q32.33
ENSG00000226174,TEX22,ENSP00000397002,C9J3V5,14,q32.33
ENSG00000182979,MTA1,ENSP00000389425,,14,q32.33
ENSG00000182809,CRIP2,ENSP00000426119,P52943,14,q32.33
ENSG00000213145,CRIP1,ENSP00000332449,P50238,14,q32.33
ENSG00000211890,IGHA2,ENSP00000493086,P01877,14,q32.33
ENSG00000211891,IGHE,ENSP00000492979,P01854,14,q32.33
ENSG00000211892,IGHG4,ENSP00000493388,P01861,14,q32.33
ENSG00000211893,IGHG2,ENSP00000493129,P01859,14,q32.33
ENSG00000183092,BEGAIN,ENSP00000452607,,14,q32.2
ENSG00000071246,VASH1,ENSP00000167106,Q7L8A9,14,q24.3
ENSG00000119669,IRF2BPL,ENSP00000238647,Q9H1B7,14,q24.3
ENSG00000100565,LRRC74A,ENSP00000377369,Q0VAA2,14,q24.3
ENSG00000166165,CKB,ENSP00000508488,,14,q32.33
ENSG00000256053,COA8,ENSP00000386485,,14,q32.33
ENSG00000184304,PRKD1,ENSP00000333568,Q15139,14,q12
ENSG00000125375,DMAC2L,ENSP00000389246,Q99766,14,q21.3
ENSG00000211448,DIO2,ENSP00000405854,Q92813,14,q31.1
ENSG00000139970,RTN1,ENSP00000378525,,14,q23.1
ENSG00000100526,CDKN3,ENSP00000440404,,14,q22.2
ENSG00000100852,ARHGAP5,ENSP00000452372,,14,q12
ENSG00000165795,NDRG2,ENSP00000298687,Q9UN36,14,q11.2
ENSG00000100453,GZMB,ENSP00000216341,P10144,14,q12
ENSG00000054654,SYNE2,ENSP00000501132,,14,q23.2
ENSG00000187630,DHRS4L2,ENSP00000441095,,14,q11.2
ENSG00000185024,BRF1,ENSP00000376340,Q92994,14,q32.33
ENSG00000087303,NID2,ENSP00000216286,Q14112,14,q22.1
ENSG00000136367,ZFHX2,ENSP00000413418,Q9C0A1,14,q11.2
ENSG00000092051,JPH4,ENSP00000380307,Q96JJ6,14,q11.2
ENSG00000015133,CCDC88C,ENSP00000452406,,14,q32.12
ENSG00000100938,GMPR2,ENSP00000347449,Q9P2T1,14,q12
ENSG00000139880,CDH24,ENSP00000380517,Q86UP0,14,q11.2
ENSG00000151332,MBIP,ENSP00000399718,Q9NS73,14,q13.3
ENSG00000066427,ATXN3,ENSP00000493680,,14,q32.12
ENSG00000092068,SLC7A8,ENSP00000343949,,14,q11.2
ENSG00000176153,GPX2,ENSP00000450991,,14,q23.3
ENSG00000198668,CALM1,ENSP00000451062,,14,q32.11
ENSG00000129518,EAPP,ENSP00000250454,Q56P03,14,q13.1
ENSG00000092199,HNRNPC,ENSP00000338095,,14,q11.2
ENSG00000176230,OR4K17,ENSP00000493449,Q8NGC6,14,q11.2
ENSG00000150527,MIA2,ENSP00000451883,,14,q21.1
ENSG00000136305,CIDEB,ENSP00000451089,Q9UHD4,14,q12
ENSG00000100439,ABHD4,ENSP00000414558,Q8TB40,14,q11.2
ENSG00000181619,GPR135,ENSP00000432696,Q8IZ08,14,q23.1
ENSG00000186469,GNG2,ENSP00000451279,,14,q22.1
ENSG00000165521,EML5,ENSP00000451998,Q05BV3,14,q31.3
ENSG00000156050,FAM161B,ENSP00000450889,,14,q24.3
ENSG00000119723,COQ6,ENSP00000377594,Q9Y2Z9,14,q24.3
ENSG00000187097,ENTPD5,ENSP00000451810,,14,q24.3
ENSG00000119636,BBOF1,ENSP00000377577,Q8ND07,14,q24.3
ENSG00000119711,ALDH6A1,ENSP00000450436,Q02252,14,q24.3
ENSG00000119614,VSX2,ENSP00000261980,P58304,14,q24.3
ENSG00000119688,ABCD4,ENSP00000349396,O14678,14,q24.3
ENSG00000133980,VRTN,ENSP00000452158,,14,q24.3
ENSG00000205659,LIN52,ENSP00000452513,,14,q24.3
ENSG00000197776,KLHDC1,ENSP00000450595,,14,q21.3
ENSG00000165525,NEMF,ENSP00000298310,O60524,14,q21.3
ENSG00000165527,ARF6,ENSP00000510419,P62330,14,q21.3
ENSG00000165410,CFL2,ENSP00000298159,Q9Y281,14,q13.1
ENSG00000198604,BAZ1A,ENSP00000353458,Q9NRL2,14,q13.2
ENSG00000092020,PPP2R3C,ENSP00000451075,,14,q13.2
ENSG00000100890,PRORP,ENSP00000474967,,14,q13.2
ENSG00000100902,PSMA6,ENSP00000444844,P60900,14,q13.2
ENSG00000139973,SYT16,ENSP00000508274,Q17RD7,14,q23.2
ENSG00000169488,OR4K15,ENSP00000304077,Q8NH41,14,q11.2
ENSG00000196383,OR4Q2,ENSP00000438013,,14,q11.2
ENSG00000151445,VIPAS39,ENSP00000313098,Q9H9C1,14,q24.3
ENSG00000100591,AHSA1,ENSP00000451569,,14,q24.3
ENSG00000100593,ISM2,ENSP00000216481,Q6H9L7,14,q24.3
ENSG00000100596,SPTLC2,ENSP00000216484,O15270,14,q24.3
ENSG00000100626,GALNT16,ENSP00000336729,Q8N428,14,q24.1
ENSG00000100632,ERH,ENSP00000451080,P84090,14,q24.1
ENSG00000029364,SLC39A9,ENSP00000452385,Q9NUM3,14,q24.1
ENSG00000081177,EXD2,ENSP00000510642,Q9NVH0,14,q24.1
ENSG00000140006,WDR89,ENSP00000378399,Q96FK6,14,q23.2
ENSG00000198133,TMEM229B,ENSP00000452201,Q8NBD8,14,q24.1
ENSG00000215277,RNF212B,ENSP00000382794,A8MTL3,14,q11.2
ENSG00000071537,SEL1L,ENSP00000337053,Q9UBV2,14,q31.1
ENSG00000140022,STON2,ENSP00000477736,,14,q31.1
ENSG00000205436,EXOC3L4,ENSP00000509130,Q17RC7,14,q32.32
ENSG00000129493,HEATR5A,ENSP00000437968,,14,q12
ENSG00000184227,ACOT1,ENSP00000311224,Q86TX2,14,q24.3
ENSG00000119673,ACOT2,ENSP00000440961,,14,q24.3
ENSG00000177465,ACOT4,ENSP00000323071,Q8N9L9,14,q24.3
ENSG00000205669,ACOT6,ENSP00000451464,,14,q24.3
ENSG00000119661,DNAL1,ENSP00000452368,,14,q24.3
ENSG00000176903,PNMA1,ENSP00000318914,Q8ND90,14,q24.3
ENSG00000140043,PTGR2,ENSP00000452280,Q8N8N7,14,q24.3
ENSG00000119725,ZNF410,ENSP00000442228,Q86VK4,14,q24.3
ENSG00000100583,SAMD15,ENSP00000450941,,14,q24.3
ENSG00000165555,NOXRED1,ENSP00000370215,Q6NXP6,14,q24.3
ENSG00000168952,STXBP6,ENSP00000379928,Q8NFX7,14,q12
ENSG00000165355,FBXO33,ENSP00000298097,Q7Z6M2,14,q21.1
ENSG00000092148,HECTD1,ENSP00000382269,Q9ULT8,14,q12
ENSG00000166170,BAG5,ENSP00000391713,Q9UL15,14,q32.33
ENSG00000126214,KLC1,ENSP00000450786,,14,q32.33
ENSG00000080824,HSP90AA1,ENSP00000216281,P07900,14,q32.31
ENSG00000078304,PPP2R5C,ENSP00000511581,,14,q32.31
ENSG00000129514,FOXA1,ENSP00000250448,P55317,14,q21.1
ENSG00000011114,BTBD7,ENSP00000347246,,14,q32.12
ENSG00000187581,COX8C,ENSP00000340568,Q7Z4L0,14,q32.12
ENSG00000175785,PRIMA1,ENSP00000376851,Q86XR5,14,q32.12
ENSG00000140067,FAM181A,ENSP00000451802,Q8N9Y4,14,q32.12
ENSG00000182521,TBPL2,ENSP00000247219,Q6SJ96,14,q22.3
ENSG00000133958,UNC79,ENSP00000256339,Q9P2D8,14,q32.12
ENSG00000183032,SLC25A21,ENSP00000329452,Q9BQT8,14,q13.3
ENSG00000156030,MIDEAS,ENSP00000407767,,14,q24.3
ENSG00000092096,SLC22A17,ENSP00000380430,,14,q11.2
ENSG00000092067,CEBPE,ENSP00000206513,Q15744,14,q11.2
ENSG00000139865,TTC6,ENSP00000451131,,14,q21.1
ENSG00000185246,PRPF39,ENSP00000452428,,14,q21.2
ENSG00000100442,FKBP3,ENSP00000379374,Q00688,14,q21.2
ENSG00000129534,MIS18BP1,ENSP00000309790,Q6P0N0,14,q21.2
ENSG00000187790,FANCM,ENSP00000512774,,14,q21.2
ENSG00000182545,RNASE10,ENSP00000392996,Q5GAN6,14,q11.2
ENSG00000258436,RNASE12,ENSP00000512867,Q5GAN4,14,q11.2
ENSG00000172717,GARIN2,ENSP00000436280,,14,q23.3
ENSG00000100532,CGRRF1,ENSP00000451532,,14,q22.2
ENSG00000182218,HHIPL1,ENSP00000330601,Q96JK4,14,q32.2
ENSG00000036530,CYP46A1,ENSP00000261835,Q9Y6A2,14,q32.2
ENSG00000066629,EML1,ENSP00000451346,,14,q32.2
ENSG00000227729,RD3L,ENSP00000455434,P0DJH9,14,q32.33
ENSG00000166183,ASPG,ENSP00000448911,,14,q32.33
ENSG00000066735,KIF26A,ENSP00000513129,,14,q32.33
ENSG00000089775,ZBTB25,ENSP00000450718,,14,q23.3
ENSG00000179841,AKAP5,ENSP00000378207,P24588,14,q23.3
ENSG00000100714,MTHFD1,ENSP00000438588,,14,q23.3
ENSG00000100697,DICER1,ENSP00000433926,Q9UPY3,14,q32.13
ENSG00000198805,PNP,ENSP00000513359,P00491,14,q11.2
ENSG00000165861,ZFYVE1,ENSP00000452442,,14,q24.2
ENSG00000119707,RBM25,ENSP00000431150,P49756,14,q24.2
ENSG00000100767,PAPLN,ENSP00000345395,O95428,14,q24.2
ENSG00000170468,RIOX1,ENSP00000477507,Q9H6W3,14,q24.3
ENSG00000100906,NFKBIA,ENSP00000451281,,14,q13.2
ENSG00000151338,MIPOL1,ENSP00000511993,,14,q13.3
ENSG00000155465,SLC7A7,ENSP00000501493,Q9UM01,14,q11.2
ENSG00000213928,IRF9,ENSP00000313529,,14,q12
ENSG00000127152,BCL11B,ENSP00000280435,Q9C0K0,14,q32.2
ENSG00000092330,TINF2,ENSP00000514523,,14,q12
ENSG00000092098,RNF31,ENSP00000454032,,14,q12
ENSG00000156381,ANKRD9,ENSP00000286918,Q96BM1,14,q32.31
ENSG00000089902,RCOR1,ENSP00000262241,Q9UKL0,14,q32.31
ENSG00000166126,AMN,ENSP00000299155,Q9BXJ7,14,q32.32
ENSG00000131323,TRAF3,ENSP00000376500,Q13114,14,q32.32
ENSG00000151322,NPAS3,ENSP00000448373,,14,q13.1
ENSG00000232070,TMEM253,ENSP00000501067,,14,q11.2
ENSG00000213741,RPS29,ENSP00000379339,P62273,14,q21.3
ENSG00000165501,LRR1,ENSP00000315628,Q96L50,14,q21.3
ENSG00000165502,RPL36AL,ENSP00000346012,Q969Q0,14,q21.3
ENSG00000168282,MGAT2,ENSP00000307423,Q10469,14,q21.3
ENSG00000165506,DNAAF2,ENSP00000384862,Q9NVR5,14,q21.3
ENSG00000100479,POLE2,ENSP00000514841,,14,q21.3
ENSG00000165516,KLHDC2,ENSP00000450539,Q9Y2U9,14,q21.3
ENSG00000080815,PSEN1,ENSP00000451498,,14,q24.2
ENSG00000258643,BCL2L2-PABPN1,ENSP00000503309,,14,q11.2
ENSG00000198752,CDC42BPB,ENSP00000453384,,14,q32.32
ENSG00000126814,TRMT5,ENSP00000261249,Q32P41,14,q23.1
ENSG00000139974,SLC38A6,ENSP00000346959,Q8IZM9,14,q23.1
ENSG00000182107,TMEM30B,ENSP00000450842,Q3MIR4,14,q23.1
ENSG00000151327,FAM177A1,ENSP00000451508,Q8N128,14,q13.2
ENSG00000129460,NGDN,ENSP00000515245,,14,q11.2
ENSG00000140030,GPR65,ENSP00000267549,Q8IYL9,14,q31.3
ENSG00000100433,KCNK10,ENSP00000343104,P57789,14,q31.3
ENSG00000222036,POTEM,ENSP00000448581,,14,q11.2
ENSG00000197119,SLC25A29,ENSP00000450913,Q8N8R3,14,q32.2
ENSG00000140107,SLC25A47,ENSP00000354886,Q6Q0C1,14,q32.2
ENSG00000140105,WARS1,ENSP00000376620,P23381,14,q32.2
ENSG00000258597,SERPINA2,ENSP00000486888,,14,q32.13
ENSG00000100811,YY1,ENSP00000451329,,14,q32.2
ENSG00000290292,HOMEZ,ENSP00000350049,Q8IX15,14,q11.2
ENSG00000139946,PELI2,ENSP00000452666,,14,q22.3
ENSG00000100652,SLC10A1,ENSP00000216540,Q14973,14,q24.1
ENSG00000198732,SMOC1,ENSP00000355110,Q9H4F8,14,q24.2
ENSG00000100678,SLC8A3,ENSP00000349392,P57103,14,q24.2
ENSG00000185650,ZFP36L1,ENSP00000388402,Q07352,14,q24.1
ENSG00000196405,EVL,ENSP00000384720,Q9UI08,14,q32.2
ENSG00000176290,OR4K3,ENSP00000493291,,14,q11.2
ENSG00000176281,OR4K5,ENSP00000319511,Q8NGD3,14,q11.2
ENSG00000126821,SGPP1,ENSP00000247225,Q9BX95,14,q23.2
ENSG00000166090,IL25,ENSP00000380417,Q9H293,14,q11.2
ENSG00000133962,CATSPERB,ENSP00000451083,,14,q32.12
ENSG00000140092,FBLN5,ENSP00000345008,Q9UBX5,14,q32.12
ENSG00000100503,NIN,ENSP00000436092,Q8N4C6,14,q22.1
ENSG00000131951,LRRC9,ENSP00000454848,Q6ZRR7,14,q23.1
ENSG00000168350,DEGS2,ENSP00000307126,Q6QHC5,14,q32.2
ENSG00000100664,EIF5,ENSP00000453633,,14,q32.32
ENSG00000186648,CARMIL3,ENSP00000340467,Q8ND23,14,q11.2
ENSG00000211923,IGHD3-10,ENSP00000419773,,14,q32.33
ENSG00000211924,IGHD3-9,ENSP00000419583,,14,q32.33
ENSG00000165617,DACT1,ENSP00000451598,,14,q23.1
ENSG00000197406,DIO3,ENSP00000514840,,14,q32.31
ENSG00000100749,VRK1,ENSP00000451412,,14,q32.2
ENSG00000185347,TEDC1,ENSP00000333010,Q86SX3,14,q32.33
ENSG00000276240,OR4E1,ENSP00000493111,P0C645,14,q11.2
ENSG00000185100,ADSS1,ENSP00000518203,Q8N142,14,q32.33
ENSG00000139915,MDGA2,ENSP00000382178,Q7Z553,14,q21.3
ENSG00000258453,OR11H2,ENSP00000485150,,14,q11.2
ENSG00000100814,CCNB1IP1,ENSP00000381226,Q9NPC3,14,q11.2
ENSG00000129474,AJUBA,ENSP00000262713,Q96IF1,14,q11.2
ENSG00000100522,GNPNAT1,ENSP00000216410,Q96EK6,14,q22.1
ENSG00000073712,FERMT2,ENSP00000378993,Q96AC1,14,q22.1
ENSG00000100523,DDHD1,ENSP00000378970,Q8NEL9,14,q22.1
ENSG00000197045,GMFB,ENSP00000452410,,14,q22.2
ENSG00000168175,MAPK1IP1L,ENSP00000378851,Q8NDC0,14,q22.3
ENSG00000089737,DDX24,ENSP00000481495,Q9GZR7,14,q32.12
ENSG00000184986,TMEM121,ENSP00000376304,Q9BTD3,14,q32.33
ENSG00000125952,MAX,ENSP00000342482,P61244,14,q23.3
ENSG00000197616,MYH6,ENSP00000386041,P13533,14,q11.2
ENSG00000182185,RAD51B,ENSP00000417408,,14,q24.1
ENSG00000250366,TUNAR,ENSP00000510004,A0A1B0GTB2,14,q32.2
ENSG00000188655,RNASE9,ENSP00000340162,P60153,14,q11.2
ENSG00000165949,IFI27,ENSP00000479250,,14,q32.12
ENSG00000070367,EXOC5,ENSP00000484855,O00471,14,q22.3
ENSG00000176165,FOXG1,ENSP00000516406,P55316,14,q12
ENSG00000092054,MYH7,ENSP00000347507,P12883,14,q11.2
ENSG00000100478,AP4S1,ENSP00000451479,Q9Y587,14,q12
ENSG00000198513,ATL1,ENSP00000501428,Q8WXF7,14,q22.1
ENSG00000013523,ANGEL1,ENSP00000519383,,14,q24.3
ENSG00000142208,AKT1,ENSP00000451828,P31749,14,q32.33
ENSG00000099814,CEP170B,ENSP00000404151,Q9Y4F5,14,q32.33
ENSG00000173464,RNASE11,ENSP00000452412,,14,q11.2
ENSG00000182652,OR4Q3,ENSP00000492928,,14,q11.2
ENSG00000100599,RIN3,ENSP00000216487,Q8TB24,14,q32.12
ENSG00000179476,C14orf28,ENSP00000326846,Q4W4Y0,14,q21.2
ENSG00000179454,KLHL28,ENSP00000379434,Q9NXS3,14,q21.2
ENSG00000198718,TOGARAM1,ENSP00000354917,,14,q21.2
ENSG00000139910,NOVA1,ENSP00000438875,P51513,14,q12
ENSG00000129480,DTD2,ENSP00000312224,Q96FN9,14,q12
ENSG00000214943,GPR33,ENSP00000421557,Q49SQ1,14,q12
